"020","人口","100","総数","10000","群馬県","1980000000","1980年","人","1848562"
"020","人口","100","総数","10000","群馬県","1985000000","1985年","人","1921259"
"020","人口","100","総数","10000","群馬県","1990000000","1990年","人","1966265"
"020","人口","100","総数","10000","群馬県","1995000000","1995年","人","2003540"
"020","人口","100","総数","10000","群馬県","2000000000","2000年","人","2024852"
"020","人口","100","総数","10000","群馬県","2005000000","2005年","人","2024135"
"020","人口","100","総数","10000","群馬県","2010000000","2010年","人","2008068"
"020","人口","100","総数","10000","群馬県","2015000000","2015年","人","1973115"
"020","人口","100","総数","10000","群馬県","2020000000","2020年","人","1939110"
"020","人口","100","総数","11000","埼玉県","1920000000","1920年","人","1319533"
"020","人口","100","総数","11000","埼玉県","1925000000","1925年","人","1394461"
"020","人口","100","総数","11000","埼玉県","1930000000","1930年","人","1459172"
"020","人口","100","総数","11000","埼玉県","1935000000","1935年","人","1528854"
"020","人口","100","総数","11000","埼玉県","1940000000","1940年","人","1608039"
"020","人口","100","総数","11000","埼玉県","1945000000","1945年","人","2047261"
"020","人口","100","総数","11000","埼玉県","1950000000","1950年","人","2146445"
"020","人口","100","総数","11000","埼玉県","1955000000","1955年","人","2262623"
"020","人口","100","総数","11000","埼玉県","1960000000","1960年","人","2430871"
"020","人口","100","総数","11000","埼玉県","1965000000","1965年","人","3014983"
"020","人口","100","総数","11000","埼玉県","1970000000","1970年","人","3866472"
"020","人口","100","総数","11000","埼玉県","1975000000","1975年","人","4821340"
"020","人口","100","総数","11000","埼玉県","1980000000","1980年","人","5420480"
"020","人口","100","総数","11000","埼玉県","1985000000","1985年","人","5863678"
"020","人口","100","総数","11000","埼玉県","1990000000","1990年","人","6405319"
"020","人口","100","総数","11000","埼玉県","1995000000","1995年","人","6759311"
"020","人口","100","総数","11000","埼玉県","2000000000","2000年","人","6938006"
"020","人口","100","総数","11000","埼玉県","2005000000","2005年","人","7054243"
"020","人口","100","総数","11000","埼玉県","2010000000","2010年","人","7194556"
"020","人口","100","総数","11000","埼玉県","2015000000","2015年","人","7266534"
"020","人口","100","総数","11000","埼玉県","2020000000","2020年","人","7344765"
"020","人口","100","総数","12000","千葉県","1920000000","1920年","人","1336155"
